acc,auc,f1_score,loss,val_acc,val_auc,val_f1_score,val_loss,learning_rate
0.7193952798843384,0.9891111254692078,0.720880925655365,1.3993748426437378,0.6800222396850586,0.9773722887039185,0.6418578028678894,1.5685575008392334,9.772372322913725e-06
0.7233591675758362,0.9892022609710693,0.7244073748588562,1.396934151649475,0.6805787682533264,0.9774061441421509,0.6423232555389404,1.567594051361084,9.549926289764699e-06
0.7185656428337097,0.9899851679801941,0.7191263437271118,1.408302903175354,0.6789093017578125,0.9773823618888855,0.6405828595161438,1.5667215585708618,9.332543413620442e-06
0.7204092741012573,0.9898185133934021,0.7182855606079102,1.398099422454834,0.6794657707214355,0.9774158000946045,0.6407754421234131,1.566023826599121,9.120109098148532e-06
0.7210545539855957,0.9893839955329895,0.7215808629989624,1.3965507745742798,0.6811352372169495,0.9774153828620911,0.6426482200622559,1.565132975578308,8.912509656511247e-06
0.7191187143325806,0.9891644716262817,0.7182608842849731,1.39364492893219,0.6800222396850586,0.9774296879768372,0.6411542296409607,1.5641801357269287,8.709635949344374e-06
0.7226216793060303,0.9897896647453308,0.7248504757881165,1.388822317123413,0.6811352372169495,0.9777030348777771,0.6421207189559937,1.5638136863708496,8.511380656273104e-06
0.7227138876914978,0.9904451966285706,0.7221555709838867,1.385827660560608,0.6811352372169495,0.9777126908302307,0.6422871947288513,1.5632696151733398,8.317638275912032e-06
0.7222529649734497,0.989736795425415,0.7222110033035278,1.3888323307037354,0.6794657707214355,0.97743821144104,0.6416344046592712,1.5624773502349854,8.128306035359856e-06
0.7170907258987427,0.9897876977920532,0.7188062071800232,1.3945519924163818,0.6805787682533264,0.9774349927902222,0.6430227160453796,1.5616700649261475,7.94328298070468e-06
0.7234513163566589,0.9901109337806702,0.7239855527877808,1.3794025182724,0.6816917061805725,0.9777039885520935,0.6435137391090393,1.560944676399231,7.762471796013415e-06
0.719763994216919,0.9899212718009949,0.7201756834983826,1.3887938261032104,0.6805787682533264,0.9774544835090637,0.6427223682403564,1.5603234767913818,7.585776529595023e-06
0.7272308468818665,0.991004467010498,0.7278437614440918,1.363742470741272,0.6816917061805725,0.9774494171142578,0.6439796090126038,1.5598427057266235,7.413103048747871e-06
0.7320243120193481,0.9900832772254944,0.7327859401702881,1.3726366758346558,0.6833611726760864,0.9774472117424011,0.6448593735694885,1.5593267679214478,7.244360404001782e-06
0.7324852347373962,0.9891534447669983,0.7317333221435547,1.3735051155090332,0.6828047037124634,0.9774494767189026,0.6447856426239014,1.5587462186813354,7.0794585553812794e-06
0.7306416034698486,0.9902548789978027,0.7318745255470276,1.3757338523864746,0.6833611726760864,0.977189838886261,0.6448585987091064,1.5581539869308472,6.918310191394994e-06
0.7282448410987854,0.9898879528045654,0.7288686633110046,1.3851381540298462,0.6828047037124634,0.9774655699729919,0.644413411617279,1.557713508605957,6.76083027428831e-06
0.7297197580337524,0.9907237887382507,0.7307257056236267,1.3723690509796143,0.6816917061805725,0.9774633049964905,0.6435770392417908,1.557289481163025,6.6069351305486634e-06
0.7218841910362244,0.9901911616325378,0.7210431098937988,1.3841400146484375,0.6816917061805725,0.9772003889083862,0.6438242793083191,1.557077407836914,6.4565429056528956e-06
0.7241888046264648,0.990119218826294,0.7264313697814941,1.369112253189087,0.6822481751441956,0.97721266746521,0.6449788808822632,1.5564061403274536,6.309574018814601e-06
0.7257558703422546,0.990871250629425,0.7265534996986389,1.3698348999023438,0.6822481751441956,0.9772149324417114,0.6446643471717834,1.5559178590774536,6.165950708236778e-06
0.7241888046264648,0.9905197024345398,0.7260443568229675,1.3801642656326294,0.6833611726760864,0.9772116541862488,0.6455522775650024,1.5556286573410034,6.025596576364478e-06
0.7299963235855103,0.9907048940658569,0.7318577170372009,1.367126226425171,0.6839176416397095,0.9772186875343323,0.6455006003379822,1.55495023727417,5.8884370446321554e-06
0.7270464897155762,0.9911078810691833,0.7259902358055115,1.375319004058838,0.6833611726760864,0.9774914383888245,0.6455504298210144,1.5545166730880737,5.754399808211019e-06
0.7289823293685913,0.9899218678474426,0.731364369392395,1.3718661069869995,0.6839176416397095,0.9772332906723022,0.6454704403877258,1.5540388822555542,5.62341347176698e-06
0.7305493950843811,0.9900066256523132,0.7330939173698425,1.3625037670135498,0.6844741106033325,0.9772334694862366,0.646670937538147,1.5536115169525146,5.495408913702704e-06
0.7259402871131897,0.9906612634658813,0.725720226764679,1.3726959228515625,0.6850305795669556,0.9772377014160156,0.6476698517799377,1.55325186252594,5.370317921915557e-06
0.7245575189590454,0.9903626441955566,0.7238687872886658,1.3704850673675537,0.6861435770988464,0.9772481322288513,0.6485887169837952,1.552712321281433,5.2480745580396615e-06
0.7241888046264648,0.9905385971069336,0.7247374057769775,1.3715531826019287,0.6872565150260925,0.9772541522979736,0.6499366760253906,1.5523736476898193,5.12861379320384e-06
0.7304572463035583,0.9903846979141235,0.73052978515625,1.3743242025375366,0.6872565150260925,0.977259635925293,0.6509569883346558,1.5521427392959595,5.01187241752632e-06
0.7253871560096741,0.9909092783927917,0.7268676161766052,1.366530418395996,0.6861435770988464,0.9772589802742004,0.6483451724052429,1.5516812801361084,4.897788130620029e-06
0.7338680028915405,0.9896833896636963,0.7356420755386353,1.371382236480713,0.6867000460624695,0.9772635102272034,0.6488747000694275,1.5513274669647217,4.786300905834651e-06
0.731286883354187,0.9903392791748047,0.7310742735862732,1.3598188161849976,0.6872565150260925,0.977264404296875,0.6495772004127502,1.551032543182373,4.677351171267219e-06
0.7318399548530579,0.9902313947677612,0.7338618040084839,1.362596035003662,0.6872565150260925,0.9770016074180603,0.6499876976013184,1.5505962371826172,4.570881628751522e-06
0.7277839183807373,0.9904638528823853,0.7273422479629517,1.3693989515304565,0.6867000460624695,0.9770067930221558,0.6496034860610962,1.550512671470642,4.466835434868699e-06
0.7348819971084595,0.9907872080802917,0.7363040447235107,1.365780234336853,0.6872565150260925,0.9770153760910034,0.650244951248169,1.5502649545669556,4.3651580199366435e-06
0.7281526327133179,0.9902430176734924,0.72881019115448,1.3635820150375366,0.6872565150260925,0.9772923588752747,0.6503036618232727,1.5499606132507324,4.265794814273249e-06
0.7315634489059448,0.9906041026115417,0.7348102331161499,1.3622318506240845,0.6872565150260925,0.9772837162017822,0.6497785449028015,1.5498143434524536,4.1686935219331644e-06
0.7310103178024292,0.9898877739906311,0.7296098470687866,1.3637197017669678,0.6878130435943604,0.9772875308990479,0.6506376266479492,1.5494855642318726,4.073802301718388e-06
0.7257558703422546,0.9913333058357239,0.7263630628585815,1.3591426610946655,0.6878130435943604,0.9772921204566956,0.6509971618652344,1.5494165420532227,3.981071131420322e-06
0.7313790321350098,0.9902344942092896,0.7331352233886719,1.3463259935379028,0.6872565150260925,0.9770292043685913,0.6497721076011658,1.5492713451385498,3.890450898325071e-06
0.72981196641922,0.9904321432113647,0.7316439747810364,1.359887719154358,0.6867000460624695,0.9770305752754211,0.6490198373794556,1.549010157585144,3.8018933992134407e-06
0.7370021939277649,0.9903380274772644,0.7369200587272644,1.3529565334320068,0.6867000460624695,0.9770384430885315,0.6497986316680908,1.5487688779830933,3.7153517951082904e-06
0.7341445684432983,0.9911535382270813,0.7362210154533386,1.3614321947097778,0.6867000460624695,0.9770414233207703,0.6499999165534973,1.548639178276062,3.6307801565271802e-06
0.7347898483276367,0.9903357028961182,0.7332654595375061,1.3454673290252686,0.6867000460624695,0.9772990345954895,0.6500329971313477,1.548324704170227,3.5481334634823725e-06
0.7332227230072021,0.9904035329818726,0.7333007454872131,1.359458327293396,0.6867000460624695,0.9772962331771851,0.6500247120857239,1.5480799674987793,3.467368060228182e-06
0.7371865510940552,0.9911129474639893,0.7389819622039795,1.347669243812561,0.6867000460624695,0.9773001074790955,0.6498017907142639,1.5480868816375732,3.3884412005136255e-06
0.732761800289154,0.9913203120231628,0.7370349764823914,1.349731206893921,0.6872565150260925,0.9773027300834656,0.6510403752326965,1.5479023456573486,3.311310820208746e-06
0.731286883354187,0.9908990263938904,0.7329195737838745,1.3548938035964966,0.6872565150260925,0.977302074432373,0.6510476469993591,1.5476304292678833,3.235936219425639e-06
0.7325774431228638,0.9905418753623962,0.7324382066726685,1.3592478036880493,0.6872565150260925,0.9773073196411133,0.6510148644447327,1.5474371910095215,3.162277380397427e-06
0.7367256879806519,0.9907515645027161,0.73909592628479,1.3490055799484253,0.6872565150260925,0.9773094058036804,0.6512202620506287,1.5472303628921509,3.090295194851933e-06
0.7412426471710205,0.9910460114479065,0.7427032589912415,1.3431166410446167,0.6878130435943604,0.9773085713386536,0.6520299315452576,1.547029972076416,3.019951464011683e-06
0.7346054315567017,0.9904142618179321,0.7353663444519043,1.3499529361724854,0.6878130435943604,0.9773157835006714,0.6520140767097473,1.5467504262924194,2.9512088985939045e-06
0.7325774431228638,0.9910655617713928,0.7329111099243164,1.3500677347183228,0.6883695125579834,0.9773184061050415,0.6527392864227295,1.5464768409729004,2.884031118810526e-06
0.740136444568634,0.9911445379257202,0.7405402660369873,1.3324941396713257,0.6883695125579834,0.9773179292678833,0.6527392864227295,1.5462760925292969,2.818382654368179e-06
0.7316555976867676,0.9906167387962341,0.7322729825973511,1.3538315296173096,0.6883695125579834,0.9773195385932922,0.6527392864227295,1.5461112260818481,2.7542284897208447e-06
0.7340523600578308,0.9916549324989319,0.7353236079216003,1.3465521335601807,0.6872565150260925,0.9773209095001221,0.6506298184394836,1.545981764793396,2.691534518817207e-06
0.7365412712097168,0.9912546277046204,0.7369674444198608,1.3452720642089844,0.6878130435943604,0.9773222208023071,0.6516464948654175,1.5458530187606812,2.630267772474326e-06
0.7308259606361389,0.9908463358879089,0.7287985682487488,1.3462177515029907,0.6872565150260925,0.9773248434066772,0.6506127119064331,1.5455840826034546,2.570395508882939e-06
0.7365412712097168,0.9900503158569336,0.7378718256950378,1.3448981046676636,0.6872565150260925,0.977325975894928,0.6506127119064331,1.5454139709472656,2.5118861231021583e-06
0.7331305146217346,0.9909864664077759,0.7337737083435059,1.3411259651184082,0.6878130435943604,0.9773277640342712,0.6517922878265381,1.5451997518539429,2.454708692312124e-06
0.731286883354187,0.991124153137207,0.7340220212936401,1.333179235458374,0.6878130435943604,0.9773287773132324,0.6518248915672302,1.5449382066726685,2.398832748440327e-06
0.737463116645813,0.9915978312492371,0.7415544986724854,1.3315602540969849,0.6883695125579834,0.9773321151733398,0.6522607207298279,1.5447704792022705,2.3442287329089595e-06
0.7344210743904114,0.9906156659126282,0.7357333302497864,1.3476940393447876,0.6883695125579834,0.9773320555686951,0.6522607207298279,1.5445882081985474,2.2908675418875646e-06
0.738661527633667,0.9905105829238892,0.7391502857208252,1.3355622291564941,0.6883695125579834,0.9773213267326355,0.6522607207298279,1.5444997549057007,2.2387209810403874e-06
0.7344210743904114,0.9909449219703674,0.7361351251602173,1.3420518636703491,0.6883695125579834,0.9773236513137817,0.6523187160491943,1.5443215370178223,2.1877615381526994e-06
0.7345132827758789,0.9911210536956787,0.7365343570709229,1.344696283340454,0.6883695125579834,0.9773249626159668,0.6523187160491943,1.5442168712615967,2.1379619283834472e-06
0.7360804080963135,0.9915412664413452,0.7364001870155334,1.3380694389343262,0.6883695125579834,0.9773240685462952,0.6524017453193665,1.5440480709075928,2.089296003759955e-06
0.7348819971084595,0.990973711013794,0.7371459007263184,1.3545455932617188,0.6883695125579834,0.9773245453834534,0.6523393392562866,1.5438544750213623,2.0417378436832223e-06
0.7430862784385681,0.9906164407730103,0.7468857765197754,1.340986967086792,0.6883695125579834,0.9773268103599548,0.6523438096046448,1.5437763929367065,1.995262209675275e-06
0.7370944023132324,0.9910808801651001,0.7379360198974609,1.3459722995758057,0.6883695125579834,0.9773299694061279,0.652316689491272,1.5436931848526,1.9498445453791646e-06
0.7369100451469421,0.9912015795707703,0.7383338212966919,1.3384345769882202,0.6883695125579834,0.9773433804512024,0.652316689491272,1.5435001850128174,1.9054606354984571e-06
0.7412426471710205,0.990999162197113,0.7415988445281982,1.3392086029052734,0.6883695125579834,0.9773342609405518,0.6523186564445496,1.543431043624878,1.8620870605445816e-06
0.7370944023132324,0.9918227195739746,0.7383313775062561,1.3296480178833008,0.6883695125579834,0.9773357510566711,0.6523457169532776,1.5433406829833984,1.8197007420894806e-06
0.736449122428894,0.9909454584121704,0.7387970089912415,1.3478875160217285,0.6889259815216064,0.9773373007774353,0.6536359190940857,1.5432369709014893,1.778279283826123e-06
0.7371865510940552,0.9913032054901123,0.737251341342926,1.3373562097549438,0.6889259815216064,0.9773374199867249,0.653659462928772,1.5431987047195435,1.7378007441948284e-06
0.7413347959518433,0.9913430213928223,0.7423997521400452,1.32937753200531,0.6894824504852295,0.9773367047309875,0.6543912887573242,1.5431674718856812,1.6982435226964299e-06
0.7358038425445557,0.9911370277404785,0.738862156867981,1.341732382774353,0.6894824504852295,0.9773257374763489,0.6543912887573242,1.543094515800476,1.6595868146396242e-06
0.7410582304000854,0.9913565516471863,0.7432500123977661,1.3359779119491577,0.6894824504852295,0.9773281216621399,0.6546192169189453,1.5430117845535278,1.6218100427067839e-06
0.7400442361831665,0.9906046986579895,0.7410805225372314,1.3382761478424072,0.6894824504852295,0.977330207824707,0.6546181440353394,1.5429773330688477,1.584893084327632e-06
0.7363569140434265,0.9908506274223328,0.735183835029602,1.3467756509780884,0.6894824504852295,0.9773430824279785,0.6545936465263367,1.5428634881973267,1.5488164990529185e-06
0.7378318309783936,0.9911193251609802,0.7407664656639099,1.3370907306671143,0.6894824504852295,0.9773438572883606,0.6546192169189453,1.5426732301712036,1.5135611874939059e-06
0.7440081238746643,0.9911682605743408,0.7463854551315308,1.3265557289123535,0.6894824504852295,0.977343738079071,0.6546192169189453,1.5426149368286133,1.4791082776355324e-06
0.7387536764144897,0.9916259050369263,0.7422044277191162,1.341997504234314,0.6894824504852295,0.9773426055908203,0.6544721126556396,1.542540192604065,1.4454396932706004e-06
0.7439159154891968,0.9913856983184814,0.7436898946762085,1.3282561302185059,0.6894824504852295,0.9773396849632263,0.6544721126556396,1.542486310005188,1.4125374718787498e-06
0.7402285933494568,0.9915432929992676,0.7402272820472717,1.3179532289505005,0.6894824504852295,0.9773445725440979,0.6544721126556396,1.5423640012741089,1.3803842193738092e-06
0.73893803358078,0.9913129210472107,0.7402579188346863,1.3343206644058228,0.6894824504852295,0.9773484468460083,0.6544721126556396,1.5423437356948853,1.3489628827301203e-06
0.7380162477493286,0.9903982877731323,0.7390770316123962,1.3381673097610474,0.6894824504852295,0.9773440361022949,0.6544721126556396,1.5422521829605103,1.3182567499825382e-06
0.7372787594795227,0.9914461374282837,0.7377585172653198,1.3393079042434692,0.6894824504852295,0.9773482084274292,0.6544721126556396,1.542153000831604,1.2882495639132685e-06
0.7392145991325378,0.9913334846496582,0.7393230199813843,1.3390493392944336,0.6894824504852295,0.9773498773574829,0.6544721126556396,1.5420671701431274,1.2589254083650303e-06
0.7420722842216492,0.9909791350364685,0.7451361417770386,1.3277696371078491,0.6894824504852295,0.9773498773574829,0.6544721126556396,1.5420104265213013,1.2302688219278934e-06
